"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.872187111E0,-6.405000389E-2,-4.786050320E0,8.626049995E0,9.865045291E0
2.874697639E0,-4.905000329E-2,-4.783950329E0,8.668950081E0,9.901478786E0
2.877208100E0,-5.895000324E-2,-4.750050068E0,8.620950699E0,9.843131702E0
2.879721331E0,-4.905000329E-2,-4.800000191E0,8.638050079E0,9.882222266E0
2.882229025E0,-5.400000140E-2,-4.777050018E0,8.628000259E0,9.862327887E0
2.884739509E0,-3.705000132E-2,-4.777050018E0,8.652000427E0,9.883253056E0
2.887249970E0,-4.005000368E-2,-4.789050102E0,8.644950867E0,9.882903438E0
2.889763432E0,-4.905000329E-2,-4.777050018E0,8.641950607E0,9.874508751E0
2.892271126E0,-5.400000140E-2,-4.768950462E0,8.641950607E0,9.870618765E0
2.894781586E0,-5.205000192E-2,-4.791000366E0,8.659049988E0,9.896238700E0
2.897292047E0,-3.000000119E-2,-4.792950153E0,8.647050858E0,9.886594950E0
2.899805355E0,-5.895000324E-2,-4.777050018E0,8.620950699E0,9.856189575E0
2.902313049E0,-4.905000329E-2,-4.759950161E0,8.614050865E0,9.841819128E0
2.904823523E0,-6.599999964E-2,-4.804950237E0,8.664000511E0,9.907411753E0
2.907333985E0,-5.400000140E-2,-4.759950161E0,8.650050163E0,9.873368694E0
2.909847215E0,-3.705000132E-2,-4.762050152E0,8.640000343E0,9.865500509E0
2.912354910E0,-5.400000140E-2,-4.777050018E0,8.620950699E0,9.856161212E0
2.914865600E0,-4.200000316E-2,-4.744950294E0,8.628000259E0,9.846761182E0
2.917376032E0,-4.695000127E-2,-4.767000198E0,8.611050606E0,9.842595579E0
2.919889263E0,-3.195000067E-2,-4.780950069E0,8.677950859E0,9.907842120E0
2.922396958E0,-6.599999964E-2,-4.783950329E0,8.635050774E0,9.871911599E0
2.924907494E0,-1.305000018E-2,-4.768950462E0,8.623050690E0,9.853936371E0
2.927417980E0,-2.505000122E-2,-4.792950153E0,8.632950783E0,9.874251257E0
2.929931210E0,-5.595000088E-2,-4.791000366E0,8.653950691E0,9.891798496E0
2.932438905E0,-4.695000127E-2,-4.774050236E0,8.650050163E0,9.880138045E0
2.934949364E0,-5.595000088E-2,-4.789050102E0,8.641950607E0,9.880356349E0
2.937459826E0,-4.005000368E-2,-4.786050320E0,8.623050690E0,9.862296125E0
2.939973273E0,-4.200000316E-2,-4.777050018E0,8.664000511E0,9.893779649E0
2.942480968E0,-5.895000324E-2,-4.767000198E0,8.616000175E0,9.846990658E0
2.944991427E0,-5.400000140E-2,-4.800000191E0,8.604000092E0,9.852498942E0
2.947501889E0,-5.205000192E-2,-4.800000191E0,8.616000175E0,9.862969637E0
2.950015128E0,-4.395000264E-2,-4.755000114E0,8.635050774E0,9.857791819E0
2.952522900E0,-3.195000067E-2,-4.768950462E0,8.635050774E0,9.864482307E0
2.955033359E0,-4.905000329E-2,-4.800000191E0,8.611050606E0,9.858630750E0
2.957543821E0,-4.005000368E-2,-4.798050404E0,8.644950867E0,9.887267932E0
2.960057067E0,-8.295000345E-2,-4.780950069E0,8.659049988E0,9.891587889E0
2.962564761E0,-6.405000389E-2,-4.800000191E0,8.628000259E0,9.873524837E0
2.965075451E0,-8.700000495E-2,-4.780950069E0,8.608950615E0,9.847795858E0
2.967585913E0,-8.700000495E-2,-4.768950462E0,8.641950607E0,9.870854462E0
2.970099144E0,-3.705000132E-2,-4.759950161E0,8.614050865E0,9.841766637E0
2.972606915E0,-4.695000127E-2,-4.780950069E0,8.569950104E0,9.813446522E0
2.975117297E0,-4.200000316E-2,-4.791000366E0,8.616000175E0,9.858544899E0
2.977627836E0,-8.700000495E-2,-4.753050327E0,8.623050690E0,9.846626814E0
2.980141067E0,-8.295000345E-2,-4.789050102E0,8.632950783E0,9.872675463E0
2.982648761E0,-5.400000140E-2,-4.789050102E0,8.629950523E0,9.869851211E0
2.985159220E0,-5.895000324E-2,-4.791000366E0,8.614050865E0,9.856928118E0
2.987669682E0,-7.605000585E-2,-4.783950329E0,8.656949997E0,9.891144909E0
2.990183134E0,-4.395000264E-2,-4.798050404E0,8.626049995E0,9.870762777E0
2.992690828E0,-7.800000161E-2,-4.786050320E0,8.629950523E0,9.868556515E0
2.995201287E0,-7.605000585E-2,-4.795950413E0,8.616000175E0,9.861155256E0
2.997711749E0,-5.205000192E-2,-4.800000191E0,8.628000259E0,9.873454285E0
3.000225047E0,-6.105000153E-2,-4.779000282E0,8.640000343E0,9.873812675E0
3.002732741E0,-6.599999964E-2,-4.779000282E0,8.638050079E0,9.872138009E0
3.005243201E0,-5.205000192E-2,-4.759950161E0,8.628000259E0,9.854046033E0
3.007753662E0,-4.005000368E-2,-4.798050404E0,8.664000511E0,9.903928339E0
3.010266913E0,-5.400000140E-2,-4.800000191E0,8.647050858E0,9.890116600E0
3.012774607E0,-4.005000368E-2,-4.783950329E0,8.656949997E0,9.890933626E0
3.015285297E0,-6.405000389E-2,-4.779000282E0,8.623050690E0,9.859003464E0
3.017795759E0,-6.405000389E-2,-4.804950237E0,8.628000259E0,9.875932243E0
3.020308990E0,-4.905000329E-2,-4.744950294E0,8.608950615E0,9.830106301E0
3.022816751E0,-4.005000368E-2,-4.780950069E0,8.626049995E0,9.862445239E0
3.025327134E0,-4.695000127E-2,-4.798050404E0,8.635050774E0,9.878643320E0
3.027837595E0,-3.705000132E-2,-4.762050152E0,8.608950615E0,9.838319218E0
3.030350903E0,-5.595000088E-2,-4.759950161E0,8.599050522E0,9.828729613E0
3.032858611E0,-6.599999964E-2,-4.789050102E0,8.676000595E0,9.910214085E0
3.035369071E0,-5.895000324E-2,-4.792950153E0,8.629950523E0,9.871772501E0
3.037879532E0,-6.405000389E-2,-4.765050411E0,8.640000343E0,9.867087400E0
3.040392994E0,-4.005000368E-2,-4.756950378E0,8.659049988E0,9.879743296E0
3.042900679E0,-3.195000067E-2,-4.795950413E0,8.626049995E0,9.869696028E0
3.045411139E0,-7.304999977E-2,-4.780950069E0,8.623050690E0,9.860011312E0
3.047921600E0,-6.105000153E-2,-4.780950069E0,8.650050163E0,9.883550905E0
3.050434831E0,-4.200000316E-2,-4.834050179E0,8.629950523E0,9.891706181E0
3.052942602E0,-3.195000067E-2,-4.803000450E0,8.628000259E0,9.874827725E0
3.055453033E0,-5.400000140E-2,-4.786050320E0,8.628000259E0,9.866690536E0
3.057963494E0,-2.295000106E-2,-4.800000191E0,8.629950523E0,9.875048079E0
3.060476725E0,-4.695000127E-2,-4.774050236E0,8.641950607E0,9.873047668E0
3.062984650E0,-7.800000161E-2,-4.786050320E0,8.638050079E0,9.875640275E0
3.065495105E0,-2.505000122E-2,-4.798050404E0,8.629950523E0,9.874105591E0
3.068005566E0,-4.200000316E-2,-4.789050102E0,8.635050774E0,9.874252718E0
3.070518797E0,-6.405000389E-2,-4.755000114E0,8.652000427E0,9.872752397E0
3.073026491E0,-7.304999977E-2,-4.807950020E0,8.616000175E0,9.866974142E0
3.075537028E0,-6.599999964E-2,-4.768950462E0,8.628000259E0,9.858480258E0
3.078047412E0,-5.895000324E-2,-4.741050243E0,8.640000343E0,9.855487733E0
3.080560720E0,-3.195000067E-2,-4.774050236E0,8.650050163E0,9.880078152E0
3.083068414E0,-6.599999964E-2,-4.795950413E0,8.616000175E0,9.861082871E0
3.085578874E0,-4.200000316E-2,-4.786050320E0,8.629950523E0,9.868337636E0
3.088089336E0,-5.205000192E-2,-4.803000450E0,8.665950775E0,9.908088886E0
3.090602797E0,-5.205000192E-2,-4.759950161E0,8.644950867E0,9.868891033E0
3.093110491E0,-6.795000285E-2,-4.774050236E0,8.652000427E0,9.881967630E0
3.095620927E0,-6.795000285E-2,-4.762050152E0,8.665950775E0,9.888399349E0
3.098131389E0,-6.105000153E-2,-4.765050411E0,8.641950607E0,9.868776156E0
3.100644619E0,-7.095000148E-2,-4.765050411E0,8.608950615E0,9.839957826E0
3.103152314E0,-3.705000132E-2,-4.756950378E0,8.614050865E0,9.840316149E0
3.133808470E0,-7.605000585E-2,-6.678000450E0,7.270050526E0,9.871935386E0
3.136318932E0,-8.700000495E-2,-6.685050488E0,7.278000355E0,9.882649351E0
3.138829624E0,-7.800000161E-2,-6.675000191E0,7.267950535E0,9.868374563E0
3.141342855E0,-6.795000285E-2,-6.694050312E0,7.267950535E0,9.881195867E0
3.143850568E0,-6.795000285E-2,-6.675000191E0,7.282050133E0,9.878689128E0
3.146361105E0,-6.795000285E-2,-6.678000450E0,7.246050358E0,9.854214987E0
3.148871566E0,-5.595000088E-2,-6.687000275E0,7.302000523E0,9.901429932E0
3.151384797E0,-9.195000678E-2,-6.679950237E0,7.285050392E0,9.884439751E0
3.153892481E0,-8.700000495E-2,-6.675000191E0,7.263000488E0,9.864804744E0
3.156402941E0,-7.304999977E-2,-6.666000366E0,7.275000572E0,9.867448024E0
3.158913633E0,-7.304999977E-2,-6.691950321E0,7.278000355E0,9.887205094E0
3.161426864E0,-8.505000174E-2,-6.702000141E0,7.287000179E0,9.900727802E0
3.163934558E0,-7.995000482E-2,-6.682050228E0,7.275000572E0,9.878351106E0
3.166445018E0,-9.705000371E-2,-6.697050095E0,7.278000355E0,9.890863857E0
3.168955556E0,-1.039500013E-1,-6.685050488E0,7.261050224E0,9.870337177E0
3.171468787E0,-7.800000161E-2,-6.697050095E0,7.297050476E0,9.904721582E0
3.173976485E0,-9.900000691E-2,-6.658050537E0,7.287000179E0,9.871160498E0
3.176487176E0,-6.405000389E-2,-6.667950153E0,7.279950142E0,9.872352086E0
3.178997637E0,-9.000000358E-2,-6.643950462E0,7.287000179E0,9.861569315E0
3.181510868E0,-9.900000691E-2,-6.675000191E0,7.285050392E0,9.881163280E0
3.184018562E0,-6.599999964E-2,-6.703950405E0,7.270050526E0,9.889435863E0
3.186529022E0,-8.295000345E-2,-6.643950462E0,7.279950142E0,9.856299129E0
3.189039560E0,-7.304999977E-2,-6.685050488E0,7.254000187E0,9.864874811E0
3.191552791E0,-8.700000495E-2,-6.699000359E0,7.263000488E0,9.881060211E0
3.194060509E0,-7.304999977E-2,-6.699000359E0,7.291950226E0,9.902246220E0
3.196570969E0,-9.195000678E-2,-6.649050236E0,7.309050560E0,9.881322985E0
3.199081661E0,-7.800000161E-2,-6.658050537E0,7.285050392E0,9.869532926E0
3.201594892E0,-6.105000153E-2,-6.709050179E0,7.258050442E0,9.884046621E0
3.204102601E0,-5.205000192E-2,-6.694050312E0,7.278000355E0,9.888493715E0
3.206613061E0,-9.195000678E-2,-6.690000534E0,7.299000263E0,9.901513359E0
3.209123522E0,-1.110000089E-1,-6.655950546E0,7.285050392E0,9.868432393E0
3.211636830E0,-7.605000585E-2,-6.697050095E0,7.255950451E0,9.874466088E0
3.214144538E0,-8.700000495E-2,-6.691950321E0,7.297050476E0,9.901349088E0
3.216654998E0,-9.000000358E-2,-6.678000450E0,7.290000439E0,9.886753583E0
3.219165690E0,-5.205000192E-2,-6.682050228E0,7.278000355E0,9.880374164E0
3.221678921E0,-9.000000358E-2,-6.670050144E0,7.263000488E0,9.861482902E0
3.224186605E0,-7.995000482E-2,-6.687000275E0,7.285050392E0,9.889101268E0
3.226697065E0,-7.800000161E-2,-6.673050404E0,7.318050385E0,9.904016716E0
3.229207603E0,-8.700000495E-2,-6.667950153E0,7.282050133E0,9.874076280E0
3.231720757E0,-6.599999964E-2,-6.685050488E0,7.279950142E0,9.883922809E0
3.234228499E0,-9.000000358E-2,-6.682050228E0,7.278000355E0,9.880646963E0
3.236738959E0,-4.395000264E-2,-6.637050152E0,7.255950451E0,9.833675979E0
3.239249420E0,-6.405000389E-2,-6.690000534E0,7.261050224E0,9.873350997E0
3.241762882E0,-9.705000371E-2,-6.685050488E0,7.267950535E0,9.875344232E0
3.244270557E0,-9.900000691E-2,-6.694050312E0,7.306050301E0,9.909514699E0
3.246781017E0,-9.195000678E-2,-6.687000275E0,7.263000488E0,9.872973391E0
3.249291478E0,-7.995000482E-2,-6.685050488E0,7.255950451E0,9.866362499E0
3.251804786E0,-5.205000192E-2,-6.666000366E0,7.312950134E0,9.895327673E0
3.254312480E0,-9.495000541E-2,-6.703950405E0,7.302000523E0,9.913182041E0
3.256823171E0,-7.605000585E-2,-6.678000450E0,7.282050133E0,9.880775665E0
3.259333401E0,-6.405000389E-2,-6.655950546E0,7.275000572E0,9.860599039E0
3.261846863E0,-5.205000192E-2,-6.670050144E0,7.278000355E0,9.872262521E0
3.264354571E0,-7.605000585E-2,-6.661050320E0,7.309050560E0,9.889266659E0
3.266865031E0,-8.295000345E-2,-6.690000534E0,7.267950535E0,9.878567347E0
3.269375569E0,-7.095000148E-2,-6.691950321E0,7.278000355E0,9.887189801E0
3.271888800E0,-7.304999977E-2,-6.678000450E0,7.278000355E0,9.877768750E0
3.274396485E0,-7.605000585E-2,-6.699000359E0,7.282050133E0,9.894980725E0
3.276906945E0,-7.605000585E-2,-6.711000443E0,7.270050526E0,9.894288514E0
3.279417637E0,-1.020000055E-1,-6.682050228E0,7.231950283E0,9.846893122E0
3.281930637E0,-7.995000482E-2,-6.697050095E0,7.258050442E0,9.876040107E0
3.284438571E0,-8.700000495E-2,-6.714000225E0,7.270050526E0,9.896413627E0
3.286949031E0,-8.700000495E-2,-6.694050312E0,7.306050301E0,9.909402080E0
3.289459492E0,-9.495000541E-2,-6.658050537E0,7.282050133E0,9.867467081E0
3.291972800E0,-9.495000541E-2,-6.643950462E0,7.267950535E0,9.847547828E0
3.294480495E0,-5.895000324E-2,-6.675000191E0,7.258050442E0,9.860953243E0
3.296990954E0,-3.000000119E-2,-6.673050404E0,7.279950142E0,9.875635461E0
3.299501646E0,-9.000000358E-2,-6.718050480E0,7.278000355E0,9.905028592E0
3.302014646E0,-5.895000324E-2,-6.697050095E0,7.297050476E0,9.904589882E0
3.304522552E0,-6.599999964E-2,-6.690000534E0,7.290000439E0,9.894673797E0
3.307033012E0,-1.140000075E-1,-6.703950405E0,7.291950226E0,9.905982290E0
3.309543474E0,-7.095000148E-2,-6.694050312E0,7.306050301E0,9.909274165E0
3.312056704E0,-9.495000541E-2,-6.690000534E0,7.278000355E0,9.886071607E0
3.314564476E0,-6.795000285E-2,-6.702000141E0,7.285050392E0,9.899160687E0
3.317074935E0,-6.105000153E-2,-6.655950546E0,7.267950535E0,9.855379737E0
3.319585397E0,-9.195000678E-2,-6.678000450E0,7.261050224E0,9.865444500E0
3.322098858E0,-7.605000585E-2,-6.663000107E0,7.273050308E0,9.864006023E0
3.324606322E0,-6.795000285E-2,-6.666000366E0,7.291950226E0,9.879914786E0
3.327117012E0,-7.095000148E-2,-6.679950237E0,7.290000439E0,9.887915628E0
3.329627474E0,-7.304999977E-2,-6.714000225E0,7.270050526E0,9.896300823E0
3.332140781E0,-8.505000174E-2,-6.667950153E0,7.273050308E0,9.867423855E0
3.334648471E0,-9.705000371E-2,-6.685050488E0,7.294050217E0,9.894568575E0
3.337158930E0,-6.795000285E-2,-6.682050228E0,7.266000271E0,9.871634737E0
3.339669392E0,-6.795000285E-2,-6.690000534E0,7.270050526E0,9.879997925E0
3.342182622E0,-9.000000358E-2,-6.655950546E0,7.287000179E0,9.869658013E0
3.344690548E0,-1.230000034E-1,-6.687000275E0,7.270050526E0,9.878498688E0
3.347201007E0,-6.599999964E-2,-6.673050404E0,7.237050533E0,9.844229686E0
3.349711469E0,-6.105000153E-2,-6.673050404E0,7.287000179E0,9.880976693E0
3.352224699E0,-9.900000691E-2,-6.673050404E0,7.246050358E0,9.851124224E0
3.354732457E0,-9.495000541E-2,-6.703950405E0,7.270050526E0,9.889671440E0
3.357242916E0,-7.800000161E-2,-6.697050095E0,7.290000439E0,9.899528795E0
3.359753378E0,-5.595000088E-2,-6.678000450E0,7.285050392E0,9.882852808E0
3.362266609E0,-7.995000482E-2,-6.666000366E0,7.263000488E0,9.858657565E0
3.364774534E0,-8.505000174E-2,-6.685050488E0,7.278000355E0,9.882632376E0
3.367284993E0,-9.495000541E-2,-6.679950237E0,7.263000488E0,9.868228147E0
3.369795455E0,-7.605000585E-2,-6.651000500E0,7.270050526E0,9.853690978E0
3.372308685E0,-7.304999977E-2,-6.685050488E0,7.270050526E0,9.876683197E0
3.374816457E0,-5.595000088E-2,-6.691950321E0,7.263000488E0,9.876057189E0
3.377326901E0,-7.800000161E-2,-6.679950237E0,7.266000271E0,9.870287691E0
3.379837363E0,-6.795000285E-2,-6.685050488E0,7.311000347E0,9.906828115E0
3.382350594E0,-7.995000482E-2,-6.699000359E0,7.267950535E0,9.884639740E0
3.384858519E0,-7.800000161E-2,-6.679950237E0,7.285050392E0,9.884319824E0
3.387368969E0,-1.039500013E-1,-6.667950153E0,7.258050442E0,9.856554219E0
3.389879431E0,-9.495000541E-2,-6.709050179E0,7.275000572E0,9.896767307E0
3.392392662E0,-7.995000482E-2,-6.655950546E0,7.255950451E0,9.846668808E0
3.394900433E0,-7.605000585E-2,-6.679950237E0,7.270050526E0,9.873254449E0
3.397410901E0,-9.495000541E-2,-6.658050537E0,7.249050140E0,9.843138747E0
3.399921363E0,-6.795000285E-2,-6.682050228E0,7.261050224E0,9.867991833E0
3.402434594E0,-6.405000389E-2,-6.697050095E0,7.282050133E0,9.893575517E0
3.404942288E0,-9.195000678E-2,-6.667950153E0,7.258050442E0,9.856434967E0
3.407452978E0,-7.304999977E-2,-6.666000366E0,7.275000572E0,9.867448024E0
3.409963455E0,-5.595000088E-2,-6.649050236E0,7.302000523E0,9.875839765E0
3.412476686E0,-7.095000148E-2,-6.721050262E0,7.315950394E0,9.934821624E0
3.414984380E0,-7.304999977E-2,-6.643950462E0,7.246050358E0,9.831208463E0
3.417494916E0,-7.304999977E-2,-6.670050144E0,7.261050224E0,9.859906470E0
3.420005373E0,-7.800000161E-2,-6.691950321E0,7.278000355E0,9.887242905E0
3.422518604E0,-7.095000148E-2,-6.679950237E0,7.254000187E0,9.861403946E0
3.425026529E0,-4.695000127E-2,-6.670050144E0,7.266000271E0,9.863393593E0
3.427536758E0,-6.599999964E-2,-6.673050404E0,7.273050308E0,9.870725327E0
3.430047440E0,-9.195000678E-2,-6.670050144E0,7.227000237E0,9.835016835E0
3.432560671E0,-5.400000140E-2,-6.697050095E0,7.282050133E0,9.893515558E0
3.435068365E0,-4.695000127E-2,-6.658050537E0,7.290000439E0,9.872990816E0
3.437578901E0,-9.000000358E-2,-6.675000191E0,7.263000488E0,9.864831658E0
3.440089363E0,-9.195000678E-2,-6.682050228E0,7.249050140E0,9.859359918E0
3.442602613E0,-7.304999977E-2,-6.667950153E0,7.270050526E0,9.865116836E0
3.445110538E0,-5.595000088E-2,-6.666000366E0,7.282050133E0,9.872534904E0
3.447620997E0,-9.195000678E-2,-6.682050228E0,7.279950142E0,9.882101200E0
3.450131459E0,-8.505000174E-2,-6.699000359E0,7.275000572E0,9.889867170E0
3.452644671E0,-1.039500013E-1,-6.699000359E0,7.303950310E0,9.911362244E0
3.455152365E0,-5.895000324E-2,-6.679950237E0,7.282050133E0,9.881976746E0
3.457662901E0,-5.895000324E-2,-6.679950237E0,7.290000439E0,9.887836804E0
3.460173363E0,-8.295000345E-2,-6.675000191E0,7.255950451E0,9.859580376E0
3.462686613E0,-9.900000691E-2,-6.655950546E0,7.267950535E0,9.855687883E0
3.465194307E0,-4.905000329E-2,-6.670050144E0,7.287000179E0,9.878883866E0
3.467704997E0,-4.905000329E-2,-6.679950237E0,7.290000439E0,9.887782738E0
3.470215459E0,-9.000000358E-2,-6.679950237E0,7.261050224E0,9.866746451E0
3.472728695E0,-6.795000285E-2,-6.679950237E0,7.306050301E0,9.899733500E0
3.475236389E0,-7.995000482E-2,-6.715950489E0,7.299000263E0,9.918961025E0
3.477746849E0,-6.599999964E-2,-6.667950153E0,7.311000347E0,9.895283792E0
3.480257387E0,-7.095000148E-2,-6.658050537E0,7.251000404E0,9.844372896E0
3.482770628E0,-7.800000161E-2,-6.679950237E0,7.266000271E0,9.870287691E0
3.485278322E0,-7.304999977E-2,-6.711000443E0,7.261050224E0,9.887654606E0
3.487788782E0,-8.505000174E-2,-6.685050488E0,7.267950535E0,9.875233592E0
3.490299474E0,-6.599999964E-2,-6.673050404E0,7.251000404E0,9.854489563E0
3.492812705E0,-7.304999977E-2,-6.715950489E0,7.270050526E0,9.897624054E0
3.495320408E0,-7.095000148E-2,-6.694050312E0,7.242000580E0,9.862145602E0
3.497830868E0,-9.195000678E-2,-6.663000107E0,7.279950142E0,9.869229924E0
3.500341406E0,-5.400000140E-2,-6.661050320E0,7.270050526E0,9.860331739E0
3.502854637E0,-7.304999977E-2,-6.685050488E0,7.282050133E0,9.885519231E0
3.505362331E0,-9.000000358E-2,-6.694050312E0,7.279950142E0,9.890201396E0
3.507872810E0,-3.705000132E-2,-6.691950321E0,7.273050308E0,9.883361401E0
3.510383502E0,-6.405000389E-2,-6.661050320E0,7.279950142E0,9.867693136E0
3.512896733E0,-6.105000153E-2,-6.682050228E0,7.297050476E0,9.894466535E0
3.515404427E0,-7.605000585E-2,-6.667950153E0,7.279950142E0,9.872437233E0
3.517914998E0,-9.000000358E-2,-6.682050228E0,7.287000179E0,9.887278031E0
3.520425459E0,-7.995000482E-2,-6.678000450E0,7.270050526E0,9.871966200E0
3.522938690E0,-7.095000148E-2,-6.658050537E0,7.275000572E0,9.862063891E0
3.525446384E0,-6.795000285E-2,-6.654000282E0,7.299000263E0,9.877031022E0
3.527956849E0,-6.405000389E-2,-6.663000107E0,7.285050392E0,9.872772257E0
3.530467541E0,-7.095000148E-2,-6.658050537E0,7.282050133E0,9.867265325E0
3.532980772E0,-7.095000148E-2,-6.690000534E0,7.267950535E0,9.878473871E0
3.535488466E0,-1.995000057E-2,-6.690000534E0,7.267950535E0,9.878239222E0
3.537998921E0,-6.105000153E-2,-6.714000225E0,7.278000355E0,9.902061164E0
3.540509459E0,-8.505000174E-2,-6.661050320E0,7.275000572E0,9.864200839E0
3.543022690E0,-6.599999964E-2,-6.687000275E0,7.254000187E0,9.866146532E0
3.545530384E0,-9.000000358E-2,-6.685050488E0,7.273050308E0,9.879031370E0
3.548040854E0,-8.700000495E-2,-6.655950546E0,7.273050308E0,9.859336056E0
3.550551315E0,-6.105000153E-2,-6.697050095E0,7.282050133E0,9.893556550E0
3.553064777E0,-9.195000678E-2,-6.694050312E0,7.287000179E0,9.895409845E0
3.555572471E0,-7.605000585E-2,-6.637050152E0,7.306050301E0,9.870896075E0
3.558082931E0,-7.605000585E-2,-6.694050312E0,7.285050392E0,9.893839113E0
3.560593469E0,-6.105000153E-2,-6.658050537E0,7.246050358E0,9.840661047E0
3.563106700E0,-6.599999964E-2,-6.642000198E0,7.255950451E0,9.837140823E0
3.565614394E0,-6.795000285E-2,-6.639000416E0,7.285050392E0,9.856617216E0
3.568124854E0,-6.795000285E-2,-6.651000500E0,7.254000187E0,9.841795749E0
3.570635541E0,-5.400000140E-2,-6.654000282E0,7.255950451E0,9.845174082E0
3.573148541E0,-7.605000585E-2,-6.667950153E0,7.251000404E0,9.851109060E0
3.575656466E0,-8.295000345E-2,-6.697050095E0,7.282050133E0,9.893715925E0
3.578166926E0,-7.304999977E-2,-6.661050320E0,7.275000572E0,9.864104672E0
3.580677382E0,-7.800000161E-2,-6.667950153E0,7.285050392E0,9.876213974E0
3.583190690E0,-8.295000345E-2,-6.690000534E0,7.267950535E0,9.878567347E0
3.585698384E0,-6.795000285E-2,-6.687000275E0,7.242000580E0,9.857340527E0
3.588208844E0,-5.400000140E-2,-6.646050453E0,7.255950451E0,9.839802822E0
3.590719536E0,-5.400000140E-2,-6.697050095E0,7.303950310E0,9.909646114E0
3.593232541E0,-6.405000389E-2,-6.702000141E0,7.263000488E0,9.882918819E0
3.595740466E0,-8.295000345E-2,-6.679950237E0,7.267950535E0,9.871763817E0
3.598250926E0,-9.000000358E-2,-6.667950153E0,7.297050476E0,9.885170960E0
3.600761387E0,-6.795000285E-2,-6.702000141E0,7.278000355E0,9.893973532E0
3.603274627E0,-6.405000389E-2,-6.682050228E0,7.255950451E0,9.864213836E0
3.605782398E0,-7.995000482E-2,-6.661050320E0,7.263000488E0,9.855311231E0
3.608292858E0,-9.195000678E-2,-6.711000443E0,7.263000488E0,9.889244553E0
3.610803319E0,-9.900000691E-2,-6.702000141E0,7.273050308E0,9.890594910E0
3.613316767E0,-7.605000585E-2,-6.685050488E0,7.291950226E0,9.892836889E0
3.615824461E0,-7.095000148E-2,-6.687000275E0,7.285050392E0,9.889032601E0
3.618334921E0,-7.304999977E-2,-6.691950321E0,7.278000355E0,9.887205094E0
3.648184150E0,-5.974950314E0,-3.795000166E-2,7.849950314E0,9.865251714E0
3.650700236E0,-5.965050220E0,-3.795000166E-2,7.825950146E0,9.840160569E0
3.653205159E0,-5.961000443E0,-3.795000166E-2,7.825950146E0,9.837706143E0
3.655715851E0,-5.962950230E0,-4.305000231E-2,7.843050480E0,9.852515901E0
